# TBLASTN 2.6.0+
# Query: EOG093707RF
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 11 hits found
# TBLASTN 2.6.0+
# Query: EOG09370MMK
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09370MMK	19	56.716	67	29	0	173	239	4851014	4850814	2.00e-19	88.6
EOG09370MMK	19	61.429	70	22	2	94	158	4851773	4851564	3.03e-18	80.5
EOG09370MMK	19	55.000	20	9	0	153	172	4851540	4851481	3.03e-18	30.4
EOG09370MMK	19	58.462	65	23	2	32	92	4852361	4852167	5.87e-12	66.6
# TBLASTN 2.6.0+
# Query: EOG0937029K
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG0937029K	26	46.032	63	30	3	487	546	4192934	4192749	1.48e-05	50.4
EOG0937029K	26	50.769	65	32	0	423	487	4193366	4193172	5.31e-04	45.4
# TBLASTN 2.6.0+
# Query: EOG09370MQ0
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370MQ0	22	70.732	41	12	0	14	54	884264	884142	3.61e-09	57.4
EOG09370MQ0	22	66.667	12	4	0	55	66	884097	884062	3.61e-09	22.7
EOG09370MQ0	22	63.415	41	15	0	162	202	883090	882968	6.06e-08	54.3
# TBLASTN 2.6.0+
# Query: EOG09370MZ4
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370MZ4	35	58.772	114	10	1	152	228	7745847	7746188	1.70e-32	126
EOG09370MZ4	35	84.848	33	5	0	120	152	7745608	7745706	1.50e-10	62.4
EOG09370MZ4	35	46.552	58	14	2	51	91	7745283	7745456	1.82e-04	43.9
# TBLASTN 2.6.0+
# Query: EOG093702AT
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG093702AT	26	79.825	114	7	1	1	98	8751838	8752179	2.49e-59	190
EOG093702AT	26	49.206	63	23	1	91	144	8752205	8752393	2.49e-59	60.1
EOG093702AT	26	79.762	84	12	1	15	98	8750076	8750312	2.06e-34	140
EOG093702AT	26	65.957	94	23	1	134	218	8752565	8752846	2.30e-18	90.9
EOG093702AT	26	54.545	44	17	1	290	330	8753764	8753895	3.28e-04	45.4
EOG093702AT	19	37.097	62	36	2	39	98	3908893	3909075	3.25e-05	48.9
# TBLASTN 2.6.0+
# Query: EOG09370N7W
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09370N7W	26	46.491	114	45	2	102	199	9713496	9713837	4.45e-40	86.7
EOG09370N7W	26	75.000	40	10	0	63	102	9713339	9713458	4.45e-40	69.7
EOG09370N7W	26	36.765	68	19	2	204	247	9713899	9714102	4.45e-40	45.8
EOG09370N7W	26	66.667	15	5	0	248	262	9714176	9714220	4.45e-40	23.5
# TBLASTN 2.6.0+
# Query: EOG09370NBT
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG09370NBT	22	40.625	64	26	3	116	167	2749695	2749504	6.04e-10	43.1
EOG09370NBT	22	54.286	35	16	0	162	196	2749448	2749344	6.04e-10	39.7
EOG09370NBT	22	57.143	35	15	0	1	35	2750414	2750310	6.92e-09	40.8
EOG09370NBT	22	62.500	32	12	0	58	89	2750194	2750099	6.92e-09	38.5
EOG09370NBT	22	73.077	26	7	0	87	112	2749965	2749888	9.07e-05	45.1
# TBLASTN 2.6.0+
# Query: EOG09370NBW
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370NBW	31	34.400	125	32	2	60	134	86262	85888	7.28e-11	62.0
EOG09370NBW	36	32.500	160	41	4	44	136	99854	99375	2.11e-10	60.5
# TBLASTN 2.6.0+
# Query: EOG09370NHX
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370NIG
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370NIG	26	47.273	55	12	2	77	114	9088372	9088536	6.62e-06	47.0
# TBLASTN 2.6.0+
# Query: EOG093702DP
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370O06
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370O06	26	48.864	88	34	4	120	196	2662460	2662723	1.92e-29	71.6
EOG09370O06	26	48.333	60	12	2	76	116	2662182	2662361	1.92e-29	52.4
EOG09370O06	26	61.667	60	19	2	23	78	2661965	2662144	1.92e-29	44.3
# TBLASTN 2.6.0+
# Query: EOG09370O51
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
EOG09370O51	17	47.500	120	25	5	17	98	1423030	1423389	5.26e-33	73.6
EOG09370O51	17	62.500	56	11	1	98	143	1423424	1423591	5.26e-33	73.2
EOG09370O51	17	72.222	18	5	0	1	18	1422896	1422949	5.26e-33	28.1
EOG09370O51	17	90.000	10	1	0	145	154	1423635	1423664	5.26e-33	25.4
EOG09370O51	36	62.500	56	11	1	98	143	12721741	12721908	1.42e-22	73.2
EOG09370O51	36	52.381	63	15	2	51	98	12721518	12721706	1.42e-22	46.2
EOG09370O51	36	42.500	80	20	1	145	198	12721947	12722186	1.42e-22	25.8
EOG09370O51	36	50.000	48	19	1	17	64	12721348	12721476	4.31e-07	43.9
EOG09370O51	36	72.222	18	5	0	1	18	12721214	12721267	4.31e-07	28.1
# TBLASTN 2.6.0+
# Query: EOG09370OFR
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370OFR	26	59.184	49	20	0	93	141	15020404	15020550	2.91e-10	63.2
EOG09370OFR	18	35.870	92	49	2	39	120	2694889	2694614	3.10e-04	44.3
# TBLASTN 2.6.0+
# Query: EOG09370OGU
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370OGU	29	68.000	25	8	0	73	97	4632830	4632756	5.02e-04	41.6
# TBLASTN 2.6.0+
# Query: EOG09370OGW
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370OGW	12	67.500	40	12	1	75	113	1303595	1303714	1.47e-07	52.4
EOG09370OGW	18	65.000	40	13	1	75	113	3989599	3989480	2.42e-07	51.6
# TBLASTN 2.6.0+
# Query: EOG09370OHP
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370OHP	26	50.526	95	30	3	41	118	15490114	15490398	9.03e-21	91.7
EOG09370OHP	26	45.783	83	28	3	142	207	15490814	15491062	2.88e-14	72.8
# TBLASTN 2.6.0+
# Query: EOG09370OLY
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370OLY	19	83.784	37	6	0	3	39	4302699	4302589	4.23e-13	67.8
EOG09370OLY	19	47.273	55	26	1	21	75	4302593	4302438	3.20e-07	50.8
# TBLASTN 2.6.0+
# Query: EOG09370OO3
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370OS5
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370OUS
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370OUS	26	47.059	85	32	1	71	142	15193189	15192935	9.49e-13	72.0
EOG09370OUS	26	43.158	95	32	4	215	288	15191959	15191678	8.30e-12	68.9
# TBLASTN 2.6.0+
# Query: EOG09370P2W
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370P2W	20	33.058	121	30	5	1	70	1071350	1071712	2.77e-09	54.3
EOG09370P2W	25	31.944	144	41	6	1	89	4973034	4972609	3.53e-09	53.9
# TBLASTN 2.6.0+
# Query: EOG09370P5Q
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370P5Q	26	54.167	24	11	0	233	256	2086859	2086788	1.11e-04	34.7
EOG09370P5Q	26	51.852	27	13	0	200	226	2087023	2086943	1.11e-04	26.6
EOG09370P5Q	26	72.727	11	3	0	261	271	2086702	2086670	1.11e-04	21.6
# TBLASTN 2.6.0+
# Query: EOG09370P7I
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370P9T
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
EOG09370P9T	25	44.792	96	19	2	276	337	8553180	8553467	2.56e-15	79.0
EOG09370P9T	25	53.333	60	28	0	63	122	8551394	8551573	1.55e-11	67.4
EOG09370P9T	25	56.364	55	18	1	229	277	8552696	8552860	3.40e-07	53.9
EOG09370P9T	25	76.923	26	6	0	37	62	8551004	8551081	7.48e-05	46.6
EOG09370P9T	24	71.875	32	9	0	308	339	431076	431171	1.82e-14	53.5
EOG09370P9T	24	56.250	32	14	0	276	307	430873	430968	1.82e-14	45.4
EOG09370P9T	24	53.333	60	28	0	63	122	429016	429195	1.39e-11	67.8
EOG09370P9T	24	56.364	55	18	1	229	277	430262	430426	5.13e-07	53.5
EOG09370P9T	24	76.923	26	6	0	37	62	428548	428625	2.43e-05	48.1
# TBLASTN 2.6.0+
# Query: EOG09370PBD
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 7 hits found
EOG09370PBD	18	63.971	136	31	2	52	169	3638149	3638556	3.61e-45	162
EOG09370PBD	18	53.933	89	41	0	132	220	3638786	3639052	4.72e-22	95.9
EOG09370PBD	18	70.270	37	11	0	17	53	3637541	3637651	2.11e-11	64.7
EOG09370PBD	28	78.689	61	10	1	115	172	9049925	9049743	3.50e-38	93.2
EOG09370PBD	28	63.492	63	23	0	52	114	9050158	9049970	3.50e-38	84.7
EOG09370PBD	28	68.571	70	22	0	153	222	9049280	9049071	8.90e-24	100
EOG09370PBD	28	72.222	36	10	0	18	53	9050645	9050538	1.15e-10	62.4
# TBLASTN 2.6.0+
# Query: EOG09370PLC
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG09370PLC	24	55.102	49	22	0	101	149	241501	241647	1.19e-09	59.7
EOG09370PLC	24	54.054	37	15	1	202	236	242310	242420	6.10e-05	45.4
EOG09370PLC	24	57.143	49	18	1	156	201	241850	241996	4.53e-04	43.1
EOG09370PLC	25	53.061	49	23	0	101	149	8361389	8361535	2.03e-09	59.3
EOG09370PLC	25	51.282	39	17	1	202	238	8362765	8362881	1.12e-04	44.7
EOG09370PLC	25	54.000	50	20	1	155	201	8361721	8361870	1.19e-04	44.7
# TBLASTN 2.6.0+
# Query: EOG09370PN3
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09370PN3	26	53.333	60	27	1	1	60	13307888	13308064	6.35e-09	55.5
EOG09370PN3	26	46.000	50	15	2	39	76	13308306	13308455	4.26e-06	47.4
EOG09370PN3	16	78.788	33	7	0	1	33	508051	508149	1.80e-08	54.3
EOG09370PN3	16	45.098	51	16	2	39	77	508503	508655	3.43e-06	47.8
# TBLASTN 2.6.0+
# Query: EOG09370PYJ
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG09370PYJ	26	56.604	53	17	1	88	134	2276626	2276468	1.98e-19	65.1
EOG09370PYJ	26	50.000	30	15	0	155	184	2276321	2276232	1.98e-19	36.6
EOG09370PYJ	26	56.522	23	10	0	133	155	2276430	2276362	1.98e-19	32.7
EOG09370PYJ	26	73.333	30	6	1	40	67	2276841	2276752	1.53e-05	47.0
# TBLASTN 2.6.0+
# Query: EOG093702MJ
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 4 hits found
EOG093702MJ	26	41.818	55	32	0	271	325	10398283	10398119	7.24e-13	53.1
EOG093702MJ	26	52.632	57	21	2	218	268	10398516	10398346	7.24e-13	41.2
EOG093702MJ	26	57.143	28	12	0	314	341	10397956	10397873	3.57e-08	43.1
EOG093702MJ	26	46.429	28	15	0	343	370	10397817	10397734	3.57e-08	35.0
# TBLASTN 2.6.0+
# Query: EOG09370QBK
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370QBK	19	60.000	40	15	1	143	181	4811815	4811934	5.08e-07	50.4
# TBLASTN 2.6.0+
# Query: EOG09370QBR
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370QBR	25	48.227	141	55	2	11	133	16407719	16408141	8.87e-34	130
EOG09370QBR	25	54.545	44	20	0	125	168	16408313	16408444	2.17e-07	53.1
# TBLASTN 2.6.0+
# Query: EOG09370QCX
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370QFD
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370QFD	26	42.857	105	33	3	1	78	10215921	10215607	1.49e-10	60.1
# TBLASTN 2.6.0+
# Query: EOG09370QI4
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370QI4	12	52.941	34	11	2	136	166	1336544	1336639	5.95e-05	38.1
EOG09370QI4	12	60.000	20	7	1	169	187	1336759	1336818	5.95e-05	26.9
EOG09370QI4	18	32.609	92	20	4	136	187	3957264	3956995	1.47e-04	43.5
# TBLASTN 2.6.0+
# Query: EOG09370QJ1
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370QJ1	25	60.268	224	41	6	1	176	2169729	2170400	8.87e-66	219
EOG09370QJ1	25	69.231	117	18	1	1	99	12658078	12657728	1.57e-56	134
EOG09370QJ1	25	58.333	96	26	4	98	179	12657686	12657399	1.57e-56	104
# TBLASTN 2.6.0+
# Query: EOG09370QKS
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG09370QKS	17	51.685	89	20	2	21	86	1721983	1722249	1.35e-36	90.5
EOG09370QKS	17	46.032	63	22	2	86	136	1722333	1722521	1.35e-36	62.8
EOG09370QKS	17	68.966	29	8	1	1	29	1721882	1721965	1.35e-36	38.5
EOG09370QKS	36	35.196	179	53	5	21	136	13032717	13033253	1.70e-28	106
EOG09370QKS	36	68.966	29	8	1	1	29	13032617	13032700	1.70e-28	38.1
# TBLASTN 2.6.0+
# Query: EOG09370QMM
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370QMM	22	50.000	50	18	1	159	201	2827141	2827290	3.10e-06	49.3
EOG09370QMM	22	34.375	96	36	5	38	106	2825716	2826003	2.08e-04	43.9
# TBLASTN 2.6.0+
# Query: EOG09370QT3
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370QVI
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370QVI	26	40.909	264	67	7	48	222	2393292	2392501	7.91e-44	158
# TBLASTN 2.6.0+
# Query: EOG093702PE
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370R3M
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370R3M	22	40.860	93	36	1	2	75	2007517	2007795	2.62e-27	54.7
EOG09370R3M	22	41.509	53	30	1	133	184	2008075	2008233	2.62e-27	53.5
EOG09370R3M	22	42.424	66	29	2	77	133	2007834	2008031	2.62e-27	52.8
# TBLASTN 2.6.0+
# Query: EOG09370R67
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG09370R67	25	42.254	71	24	2	48	101	4959987	4960199	3.86e-18	55.1
EOG09370R67	25	42.254	71	24	2	48	101	4929176	4928964	3.86e-18	55.1
EOG09370R67	25	60.526	38	14	1	11	47	4959826	4959939	3.86e-18	53.9
EOG09370R67	25	60.526	38	14	1	11	47	4929337	4929224	3.86e-18	53.9
EOG09370R67	20	42.254	71	24	2	48	101	1084318	1084106	6.67e-18	58.9
EOG09370R67	20	65.714	35	11	1	14	47	1084469	1084365	6.67e-18	49.3
# TBLASTN 2.6.0+
# Query: EOG09370RCD
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370RCD	26	45.455	44	24	0	268	311	14875890	14875759	8.32e-06	50.1
# TBLASTN 2.6.0+
# Query: EOG09370RCQ
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG09370RCQ	26	69.014	71	22	0	9	79	11536031	11535819	1.25e-28	114
EOG09370RCQ	26	63.636	33	12	0	76	108	11535640	11535542	3.56e-06	48.9
EOG09370RCQ	25	35.526	76	36	1	1	63	2346130	2346357	3.71e-07	46.2
EOG09370RCQ	25	25.373	67	21	1	70	107	2346419	2346619	3.71e-07	26.6
EOG09370RCQ	25	26.786	168	60	4	1	106	12485277	12484777	5.99e-06	48.1
# TBLASTN 2.6.0+
# Query: EOG09370RCS
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 2 hits found
EOG09370RCS	30	53.000	100	32	4	53	137	1886219	1886518	6.07e-29	90.1
EOG09370RCS	30	58.537	41	17	0	13	53	1885990	1886112	6.07e-29	56.2
# TBLASTN 2.6.0+
# Query: EOG09370RIT
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
EOG09370RIT	36	80.357	56	11	0	1	56	7116917	7117084	4.90e-39	97.4
EOG09370RIT	36	90.698	43	4	0	55	97	7117119	7117247	4.90e-39	82.0
EOG09370RIT	36	69.388	49	15	0	92	140	7117564	7117710	1.04e-06	48.5
EOG09370RIT	34	80.357	56	11	0	1	56	3463495	3463662	7.75e-39	97.1
EOG09370RIT	34	90.698	43	4	0	55	97	3463698	3463826	7.75e-39	81.6
EOG09370RIT	34	79.070	43	9	0	98	140	3464107	3464235	1.67e-06	47.8
EOG09370RIT	14	81.818	55	10	0	1	55	270949	270785	9.63e-39	96.7
EOG09370RIT	14	90.698	43	4	0	55	97	270746	270618	9.63e-39	82.0
EOG09370RIT	14	69.388	49	15	0	92	140	270301	270155	1.04e-06	48.5
# TBLASTN 2.6.0+
# Query: EOG09370RJN
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370RJN	18	61.538	26	10	0	103	128	1393550	1393473	6.34e-09	41.6
EOG09370RJN	18	73.913	23	6	0	80	102	1393659	1393591	6.34e-09	38.1
EOG09370RJN	18	44.776	67	8	3	160	198	1393168	1392971	2.74e-06	50.4
# TBLASTN 2.6.0+
# Query: EOG09370RRJ
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 3 hits found
EOG09370RRJ	26	57.692	130	36	2	11	121	6670945	6670556	3.41e-47	152
EOG09370RRJ	26	50.000	58	15	1	117	160	6670527	6670354	3.41e-47	53.9
EOG09370RRJ	26	72.727	11	3	0	1	11	6671030	6670998	3.41e-47	21.9
# TBLASTN 2.6.0+
# Query: EOG09370S0F
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 9 hits found
EOG09370S0F	21	65.000	60	18	1	55	111	166866	166687	4.84e-17	77.4
EOG09370S0F	21	41.667	72	26	2	1	56	167335	167120	1.15e-07	50.8
EOG09370S0F	21	41.667	72	26	2	1	56	172127	171912	1.41e-07	50.4
EOG09370S0F	21	41.667	72	26	2	1	56	168312	168097	2.04e-07	50.1
EOG09370S0F	21	47.222	36	9	1	31	56	3613780	3613887	1.32e-04	36.2
EOG09370S0F	21	81.818	11	2	0	5	15	3613700	3613732	1.32e-04	26.2
EOG09370S0F	31	40.278	72	27	2	1	56	2219086	2218871	4.91e-07	48.9
EOG09370S0F	19	40.278	72	27	2	1	56	1553700	1553915	4.91e-07	48.9
EOG09370S0F	17	37.500	72	29	2	1	56	93128	92913	7.38e-06	45.4
# TBLASTN 2.6.0+
# Query: EOG09370S1Z
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 1 hits found
EOG09370S1Z	21	45.205	73	32	1	31	95	611698	611480	7.48e-10	57.4
# TBLASTN 2.6.0+
# Query: EOG09370S3E
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
# 0 hits found
# TBLASTN 2.6.0+
# Query: EOG09370S4T
# Database: /home/531734/mike/karyon_longread/15_primary_SLR/busco_stats/tmp/assemblies_3732856093
